animal,animal_num,data,maxD
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_1/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_1_ImageJ_data.csv,1,,0.5495056032631702
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_10/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_10_ImageJ_data.csv,2,,0.3656277496553657
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_11/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_11_ImageJ_data.csv,3,,1.3806096921935056
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_12/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_12_ImageJ_data.csv,4,,1.163198161323717
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_13/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_13_ImageJ_data.csv,5,,0.575380740555421
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_14/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_14_ImageJ_data.csv,6,,1.1930427327595032
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_15/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_15_ImageJ_data.csv,7,,0.5867722131178638
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_16/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_16_ImageJ_data.csv,8,,0.936246130911068
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_2/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_2_ImageJ_data.csv,9,,1.3936309947139052
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_3/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_3_ImageJ_data.csv,10,,0.3846633468653555
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_4/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_4_ImageJ_data.csv,11,,0.24818960794741216
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_5/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_5_ImageJ_data.csv,12,,0.8133480008819406
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_6/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_6_ImageJ_data.csv,13,,1.6915650343106938
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_7/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_7_ImageJ_data.csv,14,,0.08890581611915624
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_8/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_8_ImageJ_data.csv,15,,1.0624332522202982
112321_AP319_1.14uMDiacetyl_Desensitization_Animal_9/112321_AP319_1.14uMDiacetyl_Desensitization_Animal_9_ImageJ_data.csv,16,,0.32044021115919413
